Parameter,Date,Value,Ticker,Company,Type,Finacial Type,Created Date
Basic EPS,2018-12-31,9.04000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2017-12-31,6.35000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2016-12-31,6.24000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2015-12-31,6.05000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2014-12-31,5.33000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2013-12-31,4.38000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2012-12-31,5.22000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2011-12-31,4.50000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2010-12-31,3.98000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2009-12-31,2.27000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2008-12-31,1.35000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2007-12-31,4.38000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2006-12-31,4.16000,JPM,jpmorgan,financial-ration,Q,05-29-20
Basic EPS,2005-12-31,2.43000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2019-12-31,10.72000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2018-12-31,9.00000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2017-12-31,6.31000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2016-12-31,6.19000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2015-12-31,6.00000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2014-12-31,5.29000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2013-12-31,4.34000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2012-12-31,5.20000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2011-12-31,4.48000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2010-12-31,3.96000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2009-12-31,2.26000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2008-12-31,1.35000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2007-12-31,4.33000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2006-12-31,4.04000,JPM,jpmorgan,financial-ration,Q,05-29-20
EPS - Earnings Per Share,2005-12-31,2.38000,JPM,jpmorgan,financial-ration,Q,05-29-20
